14:48:08 apply running, wiring listeners
14:48:08 listeners wired
14:48:22 apply running, wiring listeners
14:48:22 listeners wired
14:48:47 apply running, wiring listeners
14:48:47 listeners wired
14:53:50 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:50 session/event: assistant/message (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:50 session/event: tool/call (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:57 session/event: tool/result (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:57 session/event: step/end (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:57 session/event: step/start (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:58 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:53:59 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
14:54:00 session/event: assistant/chunk (session-2ee9e22c-e02f-4244-984f-56de85a3e067)
